Time,Price,Bid Wall,Bid Wall Scale,Ask Wall,Ask Wall Scale,Total Bid/Ask Ratio,1min Volume,5min Volume,24h Volume
2017-08-22T22:13:05.139Z,314.165,313.02,2.661950277,315.24,2.52841643,0.874824214,15.09842326,48.09216837,210871.3481
2017-08-22T22:13:07.135Z,314.165,313.02,2.318964461,315.24,2.02861643,0.80605257,15.09842326,48.09216837,210871.3481
2017-08-22T22:13:09.186Z,314.165,313.02,2.318964461,315.24,2.02861643,0.773574227,15.09842326,48.09216837,210871.3481
2017-08-22T22:13:11.209Z,314.165,313.06,2.199833155,315.24,2.02861643,0.848554504,15.09842326,48.09216837,210871.3481
2017-08-22T22:13:13.366Z,314.165,313.08,1.71740503,315.24,2.02861643,0.757986161,15.09842326,48.09216837,210871.3481
2017-08-22T22:13:15.543Z,314.165,313.08,1.71740503,315.24,2.02861643,0.899103977,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:17.686Z,314.165,313.02,1.82400631,315.24,2.334083707,0.684225332,,48.09216837,210871.3481
2017-08-22T22:13:19.763Z,314.165,313.02,2.318964599,315.24,2.02861643,0.833348877,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:21.854Z,314.165,313.02,2.318964599,314.17,1.9892762,0.998505537,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:23.879Z,314.165,313.02,2.318964599,314.17,1.9883942,0.952330784,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:25.857Z,314.165,313.02,2.323271234,314.17,1.9883942,0.983981514,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:27.957Z,314.165,313.02,2.323271234,314.17,1.98679624,1.029861404,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:29.956Z,314.165,313.02,1.82400631,314.17,1.986781007,1.361041649,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:31.979Z,314.165,313.08,2.192988217,314.17,1.986781007,1.483158631,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:34.113Z,314.165,313.08,2.206642598,314.17,1.986781007,1.081059638,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:36.088Z,314.165,313.08,2.52024535,315.69,2.035009292,0.814554488,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:38.147Z,314.165,313.08,2.52024535,315.68,2.034093568,0.821164511,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:40.223Z,314.165,313.08,2.188666598,315.68,2.034093568,0.771657538,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:44.771Z,314.165,313.08,1.698108568,315.68,2.034093568,1.01302035,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:47.458Z,314.165,312.53,1.807882675,315.68,2.034093568,0.694149423,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:49.611Z,314.165,313.05,2.066663977,315.68,2.034093568,0.834114558,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:51.781Z,314.165,313.08,2.007395766,314.17,1.986765775,0.911377323,,48.09216837,210871.3481
2017-08-22T22:13:53.757Z,314.165,313.08,2.007395766,314.17,1.986765775,0.727024666,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:55.778Z,314.165,313.08,2.007395766,314.17,2.000065775,0.881055444,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:57.847Z,314.165,313.13,2.591312312,315.59,2.284190721,0.935972529,19.61159304,48.09216837,210871.3481
2017-08-22T22:13:59.875Z,314.165,313.13,2.620552311,315.59,2.284190721,0.634603593,,,210871.3481
2017-08-22T22:14:02.006Z,314.165,313.13,2.620552311,315.59,2.284190721,0.626205397,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:04.108Z,314.165,313.13,2.620552311,315.59,2.032836274,0.533277001,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:06.083Z,314.165,313.13,2.583878989,315.54,4.55934081,0.506163603,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:08.194Z,314.165,313.2,2.572028003,315.54,2.03092413,0.680479484,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:10.191Z,314.165,313.2,2.622028003,315.54,2.03092413,0.654391984,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:12.543Z,314.165,313.3,2.228764336,315.54,2.03092413,0.624052254,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:14.608Z,314.165,313.43,2.353493201,315.54,2.03092413,0.873747609,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:16.702Z,314.165,313.45,2.695273614,315.54,2.03092413,0.935624759,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:18.701Z,314.165,313.45,2.592662522,315.54,2.03092413,0.875023161,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:20.876Z,314.165,313.45,2.719782522,315.53,2.04122502,0.645591357,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:22.958Z,314.165,313.46,2.543645776,315.53,2.04122502,0.645071377,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:24.852Z,314.165,313.46,2.670945776,315.53,2.04122502,0.638911788,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:26.763Z,314.165,313.46,2.664698715,315.51,4.07674707,0.537806244,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:28.752Z,314.165,313.46,2.804641733,315.51,2.04952398,0.748960394,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:30.897Z,314.165,313.46,2.677341733,315.43,2.058851265,0.757925958,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:32.911Z,314.165,313.46,2.677341733,315.43,2.058851265,0.788825695,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:34.910Z,314.165,313.46,2.70216352,315.43,2.058851265,0.763763426,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:37.053Z,314.165,313.46,2.70216352,315.43,2.058851265,0.779193998,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:39.113Z,314.165,313.46,2.70216352,315.42,4.061222209,0.598675333,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:41.226Z,314.165,313.46,2.70216352,315.42,2.061137069,0.733874468,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:43.127Z,314.165,313.46,2.70216352,315.42,2.046843069,0.729616125,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:45.097Z,314.165,313.46,2.70216352,315.42,2.046843069,0.738921841,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:47.633Z,314.165,313.46,2.70216352,315.42,2.093991069,0.759975174,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:49.917Z,314.165,313.56,2.593214725,315.42,2.093991069,0.703990371,2.22216978,48.09216837,210871.3481
2017-08-22T22:14:52.113Z,314.165,313.56,2.222085472,315.42,2.093991069,0.688284404,23.89416978,93.81857771,210871.3481
2017-08-22T22:14:54.285Z,314.165,313.56,2.222085472,315.41,2.032991969,0.911010758,23.89416978,93.81857771,210871.3481
2017-08-22T22:14:56.217Z,314.165,313.02,2.82400631,315.41,2.032991969,0.792152969,23.89416978,93.81857771,210871.3481
2017-08-22T22:14:58.591Z,314.165,313.02,2.82400631,315.4,2.032992859,0.753653697,23.89416978,93.81857771,210871.3481
2017-08-22T22:14:60.661Z,314.165,313.02,2.82400631,315.38,2.035520524,0.765780406,23.89416978,,210871.3481
2017-08-22T22:15:02.769Z,314.165,313.02,2.82400631,315.38,2.035520524,0.830787877,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:04.990Z,314.165,313.02,2.82400631,315.38,2.035520524,0.847059108,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:07.039Z,314.165,313.02,2.82400631,315.38,2.035520524,0.849282656,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:09.060Z,314.165,313.02,2.82400631,315.37,4.06140871,0.642023234,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:11.109Z,314.165,313.02,2.819092249,315.37,2.035521414,0.791875555,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:13.018Z,314.165,313.02,2.819092249,315.37,2.035521414,0.800499013,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:15.211Z,314.165,313.02,2.819092249,315.37,2.035521414,0.80077297,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:17.239Z,314.165,313.02,2.856591249,315.36,2.035522314,0.867767493,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:19.238Z,314.165,313.02,2.861505153,315.36,2.035522314,0.850507183,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:21.460Z,314.165,313.02,2.861505153,314.17,1.859706459,1.232134856,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:23.554Z,314.165,313.08,2.193707051,314.17,1.812206459,0.944932959,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:25.568Z,314.165,313.08,2.193707051,314.17,1.812206459,0.930481539,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:27.668Z,314.165,313.08,2.188746331,314.17,1.812206459,0.922282816,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:29.822Z,314.165,313.08,2.503375028,314.17,1.812206459,1.122403371,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:32.037Z,314.165,313.08,2.503375028,314.17,1.349288226,1.089449721,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:34.360Z,314.165,313.05,2.22380467,315.59,2.782487891,0.578768297,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:36.419Z,314.165,313.05,2.22380467,315.51,2.04952398,0.767901645,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:38.446Z,314.165,313.05,2.22380467,315.51,2.04952398,0.769835613,,93.81857771,210871.3481
2017-08-22T22:15:40.565Z,314.165,313.05,2.22380467,315.51,2.51642398,0.777032949,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:42.498Z,314.165,313.07,2.19379293,315.49,2.106185361,0.831254749,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:44.671Z,314.165,313.07,2.20233393,315.49,2.106185361,0.828867685,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:47.061Z,314.165,313.07,2.20233393,315.49,2.534885361,0.948812732,23.89416978,93.81857771,210871.3481
2017-08-22T22:15:49.331Z,314.165,313.07,2.20233393,315.75,2.031403104,0.997337287,46.29334652,93.81857771,210871.3481
2017-08-22T22:15:51.653Z,314.165,313.07,2.20233393,315.75,2.031403104,1.003718334,46.29334652,93.81857771,210871.3481
2017-08-22T22:15:53.864Z,314.165,313.98,2.520418445,315,1.27131137,1.957439345,46.29334652,93.81857771,210871.3481
2017-08-22T22:15:55.938Z,314.165,313.98,2.520418445,315,1.27131137,1.581964839,,93.81857771,210871.3481
2017-08-22T22:15:57.934Z,314.165,314.16,1.09721,315,1.27131137,0.823843448,46.29334652,93.81857771,210871.3481
2017-08-22T22:15:59.979Z,314.165,313.05,1.828935636,315,1.27131137,1.336401365,,,210871.3481
2017-08-22T22:16:02.012Z,314.165,313.99,2.02114583,315,1.576978647,1.240163006,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:03.930Z,314.165,314.01,1.86106412,315,1.77131137,1.199700036,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:05.891Z,314.165,314.03,1.811153721,315,1.77131137,1.438792481,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:07.912Z,314.165,314.03,1.811153721,315,1.77131137,0.999686124,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:09.956Z,314.165,314.03,3.46923518,315,1.77131137,1.493010454,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:12.036Z,314.165,314.03,3.469424641,315,1.77131137,1.528996245,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:14.101Z,314.165,314.05,3.495114251,315,1.76881137,1.906724322,18.82652326,93.81857771,210871.3481
2017-08-22T22:16:16.325Z,314.165,314.05,1.861499991,315.81,2.07422884,0.87633203,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:18.235Z,314.165,314.06,3.368632611,315.81,2.07422884,1.283112974,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:20.243Z,314.165,314.06,3.368632611,315,1.463144094,1.514729997,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:22.220Z,314.165,314.06,3.368632611,315,1.463144094,1.684923505,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:24.277Z,314.165,314.06,3.368632611,315,1.26881137,1.718636867,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:26.295Z,314.165,314.06,3.368632611,315,1.76881137,1.734917178,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:28.336Z,314.165,314.06,3.368632611,315,1.26881137,1.76605138,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:30.393Z,314.165,314.13,3.072854199,315,1.26881137,1.260748188,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:32.348Z,314.165,314.01,1.734253581,315,1.26881137,1.319485477,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:34.324Z,314.165,314.01,1.734253581,315,1.26881137,1.66308266,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:36.287Z,314.165,314.16,1.905863779,315,1.574478647,1.447362865,46.29334652,93.81857771,210871.3481
2017-08-22T22:16:38.270Z,314.165,314.16,1.905863779,315,1.26881137,1.862349052,26.87365752,93.81857771,210871.3481
2017-08-22T22:16:40.195Z,314.165,314.16,1.905863779,315,1.26881137,1.381506363,26.87365752,93.81857771,210871.3481
2017-08-22T22:16:42.203Z,314.165,314.16,1.905863779,315,1.26881137,1.523154601,26.87365752,93.81857771,210871.3481
2017-08-22T22:16:44.274Z,314.165,314.16,1.905863779,315,1.26881137,2.065809639,26.87365752,93.81857771,210871.3481
2017-08-22T22:16:46.331Z,314.165,314.16,1.905863779,315,1.26881137,2.053190369,26.87365752,93.81857771,210871.3481
2017-08-22T22:16:48.388Z,314.165,314.16,1.905863779,315,1.26881137,1.974075666,18.82652326,93.81857771,210871.3481
2017-08-22T22:16:50.352Z,314.165,314.16,2.005863773,315,1.574478647,1.853389855,26.87365752,93.81857771,210871.3481
2017-08-22T22:16:54.039Z,314.165,314.16,2.005863773,315,1.36881137,1.756754258,26.87365752,93.81857771,210871.3481
2017-08-22T22:16:56.099Z,314.165,314.16,2.005863773,315,1.36881137,1.889102647,26.87365752,93.81857771,210871.3481
2017-08-22T22:16:58.124Z,314.165,314.16,2.005863773,315,1.36881137,1.73616195,26.87365752,93.81857771,210871.3481
2017-08-22T22:16:60.150Z,314.165,314.16,2.005863773,315,1.36881137,1.740831966,26.87365752,,210871.3481
2017-08-22T22:17:02.335Z,314.165,314.16,2.005863773,315,1.36881137,1.735600655,26.87365752,93.81857771,210871.3481
2017-08-22T22:17:04.339Z,314.165,314.16,2.005863773,315,1.36881137,1.75370012,26.87365752,93.81857771,210871.3481
2017-08-22T22:17:06.517Z,314.165,314.16,1.905863773,315,1.36881137,1.639858377,26.87365752,93.81857771,210871.3481
2017-08-22T22:17:08.665Z,314.515,314.01,1.85672412,315,1.36881137,1.106325491,26.87365752,93.81857771,210871.3481
2017-08-22T22:17:10.752Z,314.7,314.01,1.98886412,315,1.36881137,1.219669569,26.87365752,93.81857771,210871.3481
2017-08-22T22:17:12.700Z,314.78,314.01,1.73099951,315,1.36881137,1.408182091,26.87365752,93.81857771,210871.3481
2017-08-22T22:17:15.116Z,314.795,314.48,2.062184938,315,1.36881137,1.259077656,26.87365752,93.81857771,210871.3481
2017-08-22T22:17:17.442Z,314.795,314.55,1.87271663,315,1.36881137,1.168031056,26.87365752,93.81857771,210871.3481
2017-08-22T22:17:19.530Z,314.795,314.61,1.94763401,315,1.36881137,0.964447391,26.87365752,93.81857771,210871.3481
2017-08-22T22:17:21.493Z,314.795,314.49,1.77241926,315,1.36881137,1.168244461,32.36173433,93.81857771,210871.3481
2017-08-22T22:17:23.479Z,314.795,314.49,1.77241926,315,1.36881137,1.157702698,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:25.602Z,314.795,314.51,1.84728958,315,1.36881137,1.195004015,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:27.733Z,314.795,314.51,1.77243958,315,1.36881137,1.133990433,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:29.912Z,314.795,314.51,1.85931958,315,1.36881137,1.200305558,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:31.839Z,314.795,314.51,1.85931958,315,1.36881137,1.284041805,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:33.859Z,314.795,314.51,3.48773884,315,1.36881137,1.505551381,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:36.027Z,314.835,314.51,3.48773884,315,1.36881137,1.60664525,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:37.939Z,314.835,314.51,1.84721958,315,1.36981137,1.441264539,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:40.024Z,314.835,314.49,1.85919926,315,1.36981137,1.106560498,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:41.866Z,314.835,314.53,1.84697555,315,1.36981137,1.227542943,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:43.824Z,314.835,314.53,2.35902555,315,1.36981137,1.237576904,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:45.997Z,314.835,314.55,1.84704588,315,1.36981137,1.331159793,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:47.922Z,314.835,314.55,2.35907588,315,1.36981137,1.638793176,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:49.926Z,314.835,314.57,2.35895442,315,1.36981137,1.296572346,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:52.036Z,314.835,314.49,2.201421139,315,1.36981137,1.2235285,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:54.072Z,314.835,314.49,2.201421139,315,1.36981137,1.213861933,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:56.053Z,314.835,314.5,1.77220684,315,1.577604109,1.20808582,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:58.031Z,314.835,314.83,2.718909486,315,1.577604109,1.214882868,32.36173433,110.4583082,210871.3481
2017-08-22T22:17:59.987Z,314.835,314.83,2.718909486,315,1.577604109,1.21490619,,,210871.3481
2017-08-22T22:18:02.006Z,314.835,314.83,2.718909486,315,1.577604109,1.224520577,32.36173433,110.4583082,210871.3481
2017-08-22T22:18:04.008Z,314.835,314.83,2.718909486,315,1.577604109,1.184137299,32.36173433,110.4583082,210871.3481
2017-08-22T22:18:06.052Z,314.835,314.83,4.718909486,315,1.577604109,1.571452615,32.36173433,110.4583082,210871.3481
2017-08-22T22:18:08.023Z,314.835,314.83,4.718909486,315,1.577604109,1.553742871,32.36173433,110.4583082,210871.3481
2017-08-22T22:18:09.995Z,314.835,314.83,4.733909486,315,1.577604109,1.545208416,32.36173433,110.4583082,210871.3481
2017-08-22T22:18:12.064Z,314.835,314.83,4.722909486,315,1.577604109,1.619036135,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:14.036Z,314.835,314.83,4.722909486,315,1.577604109,1.640096999,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:16.024Z,314.835,314.83,4.722909486,315,1.577604109,1.640048296,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:18.448Z,314.835,314.83,4.718909486,315,1.577604109,1.633963226,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:20.625Z,314.835,314.83,3.039174332,315,1.577604109,1.175265367,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:22.600Z,314.835,314.49,2.202072988,315,1.577604109,1.163626842,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:24.461Z,314.835,314.49,2.202072988,315,1.587604109,1.161400188,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:26.366Z,314.835,314.49,3.41244548,315,1.589945109,1.575241566,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:28.236Z,314.835,314.5,1.77220684,315,1.589945109,1.202948552,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:30.112Z,314.835,314.49,3.41243531,315,1.589945109,1.524977958,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:32.126Z,314.835,314.49,3.912149132,315,1.589945109,1.525348604,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:34.279Z,314.835,314.49,3.84175517,315,1.589945109,1.472908488,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:36.320Z,314.835,314.49,2.20154833,315,1.589945109,1.151725974,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:40.964Z,314.835,314.83,3.732598742,315,1.589945109,1.414287419,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:43.671Z,314.835,314.83,3.699178732,315,1.589945109,1.428341549,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:45.867Z,314.835,314.83,3.699178732,315,1.589945109,1.484349391,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:47.868Z,314.835,314.83,3.699178732,315,1.589945109,1.55082722,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:49.840Z,314.835,314.83,3.699178732,315,1.589945109,1.452796981,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:51.830Z,314.835,314.83,3.671679732,315,1.589945109,1.46637598,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:53.707Z,314.835,314.83,3.709178732,315,1.589945109,1.454749149,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:55.833Z,314.835,314.83,3.709178732,315,1.589945109,1.430472334,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:57.764Z,314.835,314.83,3.709178732,315,1.589945109,1.366967129,0.00152002,110.4583082,210871.3481
2017-08-22T22:18:59.655Z,314.835,314.83,3.709178732,315,1.589945109,1.349343557,,110.4583082,210871.3481
2017-08-22T22:19:01.880Z,314.985,314.83,3.109633698,315,1.582761252,1.390031902,44,110.4583082,210871.3481
2017-08-22T22:19:04.030Z,314.985,314.86,1.93793758,315,1.582508035,1.178665752,44,110.4583082,210871.3481
2017-08-22T22:19:06.152Z,314.985,314.64,1.846712962,315,1.582508035,1.153324138,44,110.4583082,210871.3481
2017-08-22T22:19:08.101Z,314.985,314.64,1.846712962,315,1.593258035,1.037471967,44,110.4583082,210871.3481
2017-08-22T22:19:10.058Z,314.985,314.39,2.28086699,315,1.594258035,1.260129191,44,110.4583082,210871.3481
2017-08-22T22:19:12.107Z,314.985,314.64,1.768012962,315,1.594242842,1.492825181,44,110.4583082,210871.3481
2017-08-22T22:19:14.365Z,314.985,314.4,2.78094538,315,1.594242842,1.189533698,44,110.4583082,210871.3481
2017-08-22T22:19:16.286Z,314.995,314.49,2.23136994,315,1.502194842,1.106146297,44,110.4583082,210871.3481
2017-08-22T22:19:18.280Z,314.995,314.49,2.23136994,315,1.502194842,1.19737442,44,110.4583082,210871.3481
2017-08-22T22:19:20.393Z,314.995,314.49,2.23136994,315,1.502194842,1.488720681,44,110.4583082,210871.3481
2017-08-22T22:19:22.409Z,314.995,314.53,2.70027856,316,1.167238701,1.511173049,44,110.4583082,210871.3481
2017-08-22T22:19:24.333Z,314.995,314.53,2.68577756,316,1.167238701,1.462673365,44,110.4583082,210871.3481
2017-08-22T22:19:26.255Z,314.995,314.57,2.71935611,316,1.667238701,1.31311076,44,110.4583082,210871.3481
2017-08-22T22:19:28.214Z,314.995,314.57,2.75685511,316,1.167238701,1.456525474,44,110.4583082,210871.3481
2017-08-22T22:19:30.177Z,314.995,314.64,2.727949392,316,1.167238701,1.576170753,44,110.4583082,210871.3481
2017-08-22T22:19:32.130Z,314.995,314.64,2.727949392,316,1.167238701,1.655989189,44,110.4583082,210871.3481
2017-08-22T22:19:34.137Z,314.995,314.64,2.727949392,316,1.667238701,1.443485023,44,110.4583082,210871.3481
2017-08-22T22:19:36.208Z,314.995,314.64,2.727949392,316,1.667238701,1.551667986,44,110.4583082,210871.3481
2017-08-22T22:19:38.169Z,314.995,314.64,2.727949392,316,1.667238701,1.581444218,44,110.4583082,210871.3481
2017-08-22T22:19:40.212Z,314.995,314.64,2.727949392,316,1.667238701,1.599799835,44,110.4583082,210871.3481
2017-08-22T22:19:42.227Z,314.995,314.64,2.727949392,316,1.167238701,1.64820037,44,110.4583082,210871.3481
